par_id,community,text,label
5878,refugee,"There are no ""refugees"" from Sri Lanka, only economic terrorists. What about innocent people killed by this man?",0
5878,refugee,"There are no "" refugees "" from Sri Lanka, only if economic one who were terrorist. What astir the innocent people killed by this mankind?",0
6008,poor-families,"""The collection from the Golden Chariot Procession is used to offer students, especially those from poor families, education aid, while the collection from the temple is used for future projects and the development of the community,"" he said.",0
6008,poor-families,""" The collection from the favourable chariot advancement will cost use to provide education aid to students, especially those from poor families, while the collection from the temple volition constitute used for future labor and community exploitation, "" he said.",0
776,homeless,Volunteers and rescue staff erected more temporary shelters for the tens of thousands of homeless people on Lombok by the magnitude earthquake 7.0 Sunday evening.,0
776,homeless,Volunteers and rescue personnel be erecting more than temporary shelters for the tens of grand left homeless on Lombok by the magnitude sevener. 0 quake on Sunday evening.,0
1434,refugee,The volunteer helps the first refugees,0
1434,refugee,Volunteer helps earlier refugees,0
5841,women,Slate: Is women's dominance good at this time?,0
5841,women,Slating: Is the dominance of women right forthwith a near thing?,0
6387,hopeless,"""Due to the decades of war in Mindanao, we became victims of endless hostilities. We have been chaotic, desperate, emotionally and psychologically comatoso. Many of our young people had died. Some of us had lost parents, source of livelihoods and homes. Some are still suffering from malnoturez and diseases in the evacuation centers,"" they added.",0
6387,hopeless,""" Due to decades of state of war in Mindanao, we became the victim of endless hostilities. We take been disorderly, hopeless, emotionally and psychologically comatose. Many of our fellow youth had passed away. Some of u had lost parents, germ of livelihood and homes. Some are still suffer malnourishment and diseases at evacuation centers, "" they added.",0
4380,poor-families,"Rotary Club of Papatoetoe central projects, Jasbir Singh Dhillon, said that the idea of ​​providing support to poor families in Huntly took place during a discussion with officials.",0
4380,poor-families,Rotary Nightclub of Papatoetoe Exchange Director of Project Jasbir Singh Dhillon said that the idea of offering support to the poor families in Huntly came about during a discussion with the officials.,0
7025,poor-families,"A year and a half later, anger against the Aiadmk government has shed in the streets with student protests caused by Anitha's suicide. Would Jayalithaa have fulfilled his 2016 survey promise to ""save students the terrible experience"" of appearing for Neet? Could the Late CM have prevailed in the center to support the draft of the Ordinance? While the questions can be hypothetical, what is certain is that Jayalithaa would have registered the strong objections of the State to Neet, highlighting how the common entry test was disadvantageous for rural students and those of poor families.",0
7025,poor-families,"A year - and - a - half later, choler against the AIADMK government has spilled onto the streets with bookman protests triggered by Anitha ' s suicide. Would Jayalalithaa have made good on her 2016 poll promise of "" sparing students the ordeal "" of appearing for NEET? Could the late centimeter have prevailed upon the Centre to endorse the draft regulation? While the questions may alas comprise hypothetical, what is certain is that Jayalalithaa would have register the state ' s strong objections to NEET, highlighting how the common entrance test was disadvantageous to rural students and those from poor families.",0
4312,vulnerable,"The visitors attacked in number in search of the equalization objective, but they were vulnerable at the rear, and the head of Teboho Mokoena went just over the crossbar in the 77th minute after a rapid movement of Matsatantsa.",0
4312,vulnerable,"The visitors attacked in numbers racket in search of the equalising goal, but they were left vulnerable at the back, and Teboho Mokoena ' s lintel went exactly over the crossbar in the 77th minute following a prompt motion by Matsatsantsa.",0
4528,poor-families,PANEL NITIH MOOTS BPL for the identification of poor families,0
4528,poor-families,Nitish moots BPL control board for identification of poor families,0
3757,refugee,"Rounding refugee families in schools, churches, homes seems inconsistent with US principles that, for decades, have helped migrants, giving refugee status to those countries that flee with corrupt governments. Cubans, since the 60s, have been granted refugee status when they come from a government considered by the United States as corrupt and repressive; 50 years have expired and Cubans still enjoy the entrance without visas to the United States.",0
3757,refugee,"Rounding up refugee families at schools, churches, home seems inconsistent with American principles which, over decades, have assisted migrant, concede refugee condition to those fleeing countries with corrupt governments. Cubans, since the 60s, ingest been granted refugee status as they come from a Government deemed by the USA as corrupt and repressive; 50 years have lapsed and the Cubans still love visa - free entry to the USA.",0
979,migrant,"The duo became the 'referred' forgivers for criminal gangs in northern London selling passports, driving licenses and national identity cards to illegal criminals and immigrants looking for a new identity (in the photo)",0
979,migrant,"The dyad became the ' break down - to ' counterfeiter for felonious gangs in north London by selling passports, driving licence and national identity cards to outlaw and illegal immigrant seeking a new identity (pictured )",0
4389,refugee,"""IRC offices in the United States are ready to help increased number in the arrival of Syrian refugees,"" said Miliband. ""The infrastructure is there, community support is there. All we need is the support of the US government to advance this.""",0
4389,refugee,""" IRC offices across the United States stand quick to assist an increased number of Syrian refugee ' arrival, "" enunciate Miliband. "" The infrastructure is there, the community backing is in that location. All we need represent the backing of the Uranium. S. authorities to move this forward. """,0
1990,women,"On January 25, when Narail-2 ruling member of Parliament (MP) sk abu baker arrived at Narail Crossing Kalna Ferry Ghat, several hundred villagers, including women, besieged their jeep, protesting the robbery of trees. The villagers sang slogan demanding a punishment from Alauddin Munshi and his accomplices that knocked down the trees.",0
1990,women,"On Jan 25, when Narail - ii prevail party Member of Parliament (MP) SK Abu Baker came to Narail crossing Kalna ferry ghat, several hundred villagers include women besieged his jeep, protesting the tree thieving. The villagers chanted slogan demanding punishment of Alauddin Munshi and his accomplices who felled the trees.",0
36,homeless,The foundation called for those who are willing to collect funds for the homeless victims to click on the following link to the donation.,0
36,homeless,The foundation urged those world health organization are willing to raise fund for the homeless victims to click on the link below for contribution.,0
5396,poor-families,"And when the great recession struck in 2008, states began to divert people in mass; Even if millions of Americans have fallen into poverty, the bearings of well-being have not increased, which means that one more and smaller part of the American poor families obtained aid in government.",0
5396,poor-families,"And when the Great Recession hit in 2008, the state began turning away people in drove; even as millions of Americans fell into poverty, the welfare rolls did newton ' t increase, meaning that a smaller and smaller portion of America ' reciprocal ohm miserable families are get cash assistance from the political science.",0
6186,refugee,"The army chief also said that Pakistan still hosts around 2.7 million refugees from Afghanistan ""whose concentration is regularly used by the Tehreek-E-Taliban Pakistan network (TTP) and the Haqqani network to recruit, morph and melted.""",0
6186,refugee,"The army chief also put forward that Pakistan still hosts approximately 2. 7 jillion refugee from Afghanistan "" whose denseness is regularly used by the Tehreek - es - Taliban Pakistan (TTP) and Haqqani network to inscribe, morph and melt "".",0
3383,homeless,"Rolle denies this and Tuesday, played an audio breakage of other homeless people discussing how they had been beaten for money. Rolle said he had spoken with other men who had suffered from broken ribs, fractured skulls and torn ligaments after performance.",0
3383,homeless,"Rolle denies this and on Tuesday, played an audiotape of other homeless men discuss how they had cost beaten for money. Rolle said atomic number 2 spoke with other men world health organization sustain broken ribs, fracture skulls and torn ligaments after the performances.",0
7971,homeless,"An examination was launched by ICMM in December of last year, a month after the failure of the Samarco Taings dam which killed 19 people and left hundreds of homeless in Brazil.",0
7971,homeless,"A followup be initiated by ICMM in December last class, one calendar month after the Samarco tailings dam failure that killed 19 people and left hundreds homeless in Brasil.",0
7600,refugee,The UN Agency for Refugees gave caution in a statement on Thursday after the return of 887 Nigerian refugees on Tuesday.,0
7600,refugee,The UN Refugee Agency gave the caution in a statement on Thursday following the coming back of 887 Nigerien refugees on Tues.,0
6135,vulnerable,"According to Ms. Mongela, peace and security remains a top agenda for the African woman and it is not negotiable because women and children are most at risk in times of instability.",0
6135,vulnerable,"According to Ms Mongela, peace and security remains a top agenda for the African fair sex and it is not assignable since woman and children are the most vulnerable during periods of unstableness.",0
2004,immigrant,"Washington: The Supreme Court of the United States held the strict ban on refugees of the Trump government on Monday and at least temporarily demolished the hopes from around 24,000 immigrants that have already been approved.",0
2004,immigrant,"evergreen state: The u Supreme Royal court kept the Trump administration ' s strict refugee prohibition in spot on Monday, at least temporarily dashing the hopes of some twenty four, 000 already - approved immigrants.",0
1359,immigrant,"According to a study by the University of Witwatersrand, South Africa documented and documented around four million immigrants, which is about four percent of the total population.",0
1359,immigrant,"South Africa have around deuce million documented and undocumented immigrants, which is about four per cent of the total population, fit in to a study by the University of Reef.",0
5596,hopeless,"Ms. Christine Wong, Executive Director of the Suicide Prevention Agency Samariter from Singapore, said: ""The feeling of hopelessness and despair at the peak of a crisis can lead to people looking at suicide to escape their emotional pain and burden their families.""",0
5596,hopeless,"Ms Christine Wong, executive theater director of suicide prevention bureau Samaritans of Singapore, said: "" The sense of hopelessness and desperation at the height of a crisis can cause people to contemplate suicide as a means of escaping their emotional pain and from being a core to their folk. """,0
5570,women,"In addition, regardless of self -perceived social status, it was discovered that both men and women used a higher tone while responding to people who believe they are dominant, prestigious and have a higher social status.",0
5570,women,"Further, disregarding of self - perceived social status, both men and women be found to use a higher pitch while answer to people they think are prevalent, prestigious and have a high social status.",0
3627,poor-families,He also announced a Cadet College in Fort Minro and THQ Choti Zareen. He announced earnings recipients for children from poor families and said that a committee for this purpose had already been constituted.,0
3627,poor-families,"He also announced a plebe college in Fort Minro and THQ Choti Zareen. Announcing merit admissions for kid from poor families, he said a committee for the function had already been represent.",0
681,immigrant,He said some of the Kenyan immigrants work in private schools.,0
681,immigrant,He enjoin some of the Kenyan immigrants are work in private schools.,0
4018,hopeless,No official explanation was made and therefore no examination is carried out. My friend put the station down and hopelessly. She returned to the place at night with a couple of her relatives to see if they could find the guilty but found anyone.,0
4018,hopeless,No official statement was taken and thence no probe will be done. My acquaintance left the station demoralize and hopeless. She went back to the location in the nighttime with a couple of her relatives to see if they could line up the perpetrator but did not find anyone.,0
3707,hopeless,"He notes that the basis or the economic structure influences the structure, including morality. Some literary creative writers have shown how the economic basis created tense social classes in society, with the rich fleec -the poor fled in a variety of ways and make the latter hopeless and dehuman.",0
3707,hopeless,"He posits that the base or the economic structure influences the superstructure include morals. Some literary creative writers have demonstrated how the economic base hold make strained societal classes in society, with the rich fleecing the poor in multiple ways, make the latter hopeless and dehumanised.",0
5178,refugee,"But on October 20, a Norwegian oil tanker named Berge Tasta did exactly that. It went past the rickety boat before it turned and greeted itself on board, and finally brought them to Singapore at the end of October 1980, where most of them received protection in the Hawkins Road refugee camp in Sembawang. The camp, which was led by the High Commissioner for Refugees (UNHCR) of the United Nations from 1978 and 1996, was the first and only refugee camp here.",0
5178,refugee,"But on Oct twenty, a Norwegian crude oil tanker by the name of Berge Tasta did just that. It passed by the rickety boat before turning back and welcoming them on board, eventually taking them to Singapore in late October 1980 where most of them be given shelter at the Hawkins Road Refugee Camp in Sembawang. The camp, which was run by the United Nation High Commissioner for Refugees (UNHCR) from 1978 and 1996, was the maiden and simply refugee camp here.",0
4038,in-need,"Great Britain and France design a resolution to impose a ban on flights to the country, while the United Nations says that up to a million people in the North African country need help.",0
4038,in-need,The UK and France embody drafting a firmness to impose a no - fly front zone over the country whilst the united nations enounce that up to one million people are in need of aid in the north African country.,0
5871,immigrant,"It is believed that a large immigrant population, which tends to present themselves to prenatal services late, and the increase in obesity, which causes complications, is to be blamed.",0
5871,immigrant,"It is thought a tumid immigrant population, world health organization tend to lay out to antenatal services late, and the rise in obesity, which cause complications, be to blame.",0
4774,refugee,"As part of an agreement of the European Union-Türkiye concluded in March, migrants and refugees arriving on the Greek islands of Turkey faced the expulsion in Turkey. However, the agreement does not extend to those who cross the land border of the two countries.",0
4774,refugee,"Under a European Mating - Turkey deal reached in Marching music, migrants and refugees make it on Greek islands from Turkey face deportation back to Turkey. However, the pile does northward ' t extend to those crossing the two countries ' land boundary line.",0
977,in-need,"Residents claim that the Type-Three installation is exploding in the seams and needs an urgent treatment, since it is poorly equipped to deal with the hundreds of people looking for medical attention there daily.",0
977,in-need,The residents claim the type - troika facility is bursting at the crinkle and in need of urgent treatment as it is ominous - fit out to dish out with the hundreds of person who try medical attention there on a daily basis.,0
5964,in-need,"City has been looking for a player in Bellerin's position, with Guardiola obviously believing that the aging of Pablo Zabaleta and Bacario Sagna need a serious competition.",0
5964,in-need,"City throw been in the hunt for a instrumentalist in Bellerin ' s position, with Guardiola evidently believing that the age duo of Pablo Zabaleta and Bacary Sagna are in pauperization of some serious competition.",0
3132,immigrant,"The Wildcard in the election is the alternative for the German party, the rights against Islam, Euroskep party against immigrants.",0
3132,immigrant,"The wild card in the election is the Alternative for Germany Political party, the veracious - wing, anti - immigrant, anti - Mohammedanism, Eurosceptic political party.",0
1952,homeless,"Albuquerque, N.M. .",0
1952,homeless,"ALBUQUERQUE, Nitrogen. M. (AP) - The Latest in recent developments stemming from sound motion filed ahead of the trial for two Albuquerque police officers charged with second - degree murder in the on - tariff shooting death of a homeless man (all times local ):",0
3282,vulnerable,"Access 2 (WAP2) of WiFi, the standard of the current industry that figure traffic on Wi-Fi networks, is vulnerable to computer pirates due to a failure in cryptographic protocols, according to a new investigation by security expert Mathy Vanhoef ...",0
3282,vulnerable,"WiFi Protected Access 2 (WAP2 ), the current industry measure that encrypts traffic on Wi - Fi network, is vulnerable to hackers due to a defect in the cryptographic protocols, according to fresh research from security expert Mathy Vanhoef. ..",0
2824,women,"Women's basketball last week, the women's basketball team finished 7-5, third in EA East and pressing for a bye in the playoffs in the first round. But it was before they saw the Ravens of Carleton and the Gee-Gees of Ottawa.",0
2824,women,"Cleaning woman ' s basketball Last week, the cleaning lady ' s basketball team was seven - 5, 3rd in the OUA East and pressing for a first - stave playoff bye. But that be before they had regard the Carleton Corvus corax and the Ottawa Gee - Gees.",0
752,immigrant,"Javid, the son of Pakistani immigrants, is the first politician of an ethnic minority to occupy one of the best four jobs of the British government - Prime Minister, Minister of Finance, Minister of Foreign Affairs and Interior Secretary.",0
752,immigrant,"Javid, the son of Pakistani immigrants, is the first pol from an ethnic minority to hold one of the four top business in Britain ' s government - - select diplomatic minister, finance rector, foreign secretary and home secretary.",0
8008,women,Yes: All people of weak mind waiting for hand in the male characters. ! ! !,0
8008,women,Yep - all frail given individuals waiting hand - and - foot on the male fictitious character. Proof that GoT has a job with cleaning woman! !!!,0
7642,vulnerable,"When you close your eyes with your lenses in place, you reduce oxygen, so the surface becomes more vulnerable to infection. Meanwhile, all the germs on the objective are criticized against the cornea inside your eyelids.",0
7642,vulnerable,"When you close your eyes with your lenses in place, you ' re reducing atomic number 8, so the surface becomes more vulnerable to infection. Meanwhile, any germs on electron lens are equal slammed against cornea by the insides of your eyelid.",0
5828,women,"However, the investigators contacted the families of missing students and discovered that the missing women were in fact at home with their families and had no knowledge of the alleged abduction and rape.",0
5828,women,"However, detective contacted the families of the missing students and discover that the missing women were in reality at house with their kin and had no knowledge of the alleged kidnapping and brassica napus.",0
2319,hopeless,"Worse than this feeling of fear was a feeling of hopelessness, that nothing could be done since Pakistan's condition was beyond the cure. The politicians who imported had become appeasers, surpassing Chamberlain, finding excuses for the Pakistani Taliban ... and after each terrorist indignation that offered soft phrases and extending more olive branches, to the point that the olive forests were denounced.",0
2319,hopeless,"Worse than this feeling of dread equal a feeling of hopelessness, that nothing could be do as Pakistan ' s condition was beyond cure. Politicians who mattered have turned into appeasers, outdoing Chamberlain, finding excuses for the Pakistani Taliban. .. and after every terrorist indignation offering smooth phrases and extending more olive arm, to the point where the olive forests stood denuded.",0
2719,hopeless,"Initially, the development of the country, its scientific and industrial power, and crossed with the determination and courage of its rulers. Therefore, all similar to the ""Storm and Pressure"" of the Kremlin ended in May 2014. And in 2015, ""Sabio"" dives Russia successfully in a expensive and useless war in Syria, where it cannot be released now. Kremlin has nothing to do with economic stagnation at home. Fundamentally desperate situation is not, technically anything is possible to allow. If it is not for a factor: the ""elite"" of the Russian Federation.",0
2719,hopeless,"Initially the development of the country, its scientific and industrial mightiness, and crossed with the determination and courage of its rulers. Therefore, all similar to the "" storm and press "" from the Kremlin ended in may 2014. And in 2015 "" wise "" successfully drag Russia into an expensive and pointless warfare in Syria, where it is now can not disentangle himself. The Kremlin has nothing to serve with economic stagnation at home. Fundamentally hopeless situation no, technically anything is potential to allow. If not for one factor - - the "" elite "" of the Russian Federation.",0
996,refugee,"According to the final list published by the Commission, up to 328 candidates appear from 29 constituencies of the ten districts of AJK, while 99 are in the race of the 12 districts of the Kashmirian refugees, spread over four provinces of Pakistan.",0
996,refugee,"According to the final list come forth by the Commission every bit many as 328 contestants are contesting from 29 constituencies of AJK ' sulfur ten district, while 99 be in the run from 12 constituencies of Kashmiri refugees, spread concluded 4 provinces of Pakistan.",0
6655,hopeless,"""The NPP and the NDC governments have left the country desperate. The PNC government will restore hope,"" he said.",0
6655,hopeless,""" The NPP and the NDC governments have rendered the area hopeless. . PNC governance leave restore the hope, "" atomic number 2 said.",0
6002,refugee,"With regard to a refugee fund for the AU, Konde said that the fund was not practical, but rather managers should work towards stopping the causes of conflict.",0
6002,refugee,"On the issue of a refugee investment firm for the AU, Conde say the fund is not practical but rather leaders should work out towards stopping causes of conflict.",0
2155,women,"The publisher and commentator Ita Buttrose and Melanie Perkins, CEO of Canva, discuss the role of young women in the future of Australia.",0
2155,women,"Publisher and reviewer Ita Buttrose, and Melanie Perkins, CEO of Canva, discuss the theatrical role of young business women in Commonwealth of australia ' s time to come.",0
294,vulnerable,"The Federal Government has created and fed a ""climate of fear"" among vulnerable Australians through the ""aggressive"" debt recovery program of Centerink, said Welfare Lobby Chiefs in an investigation by the Senate.",0
294,vulnerable,"The federal governing has create and fire a "" climate of fear "" among vulnerable Australian through Centrelink ' s "" strong growing "" automated debt recovery program, benefit lobby chiefs have told a Senate inquiry.",0
4277,migrant,"There have been concerns for the Ghanaians living in South Africa following the renewed attacks against foreigners by the locals to return home. The locals say that African immigrants have taken care of their work, leaving them fighting unemployment and difficulties.",0
4277,migrant,"On that point have be concerns for Ghanaians living in Southward Africa in the aftermath of renew attacks on foreigners by locals to return home. Local state African immigrant ingest taken over their jobs, leaving them battling with unemployment and hardship.",0
2065,in-need,"Publishing an ebook on Kindle is another passive way that can be made. Amazon is one of the largest search engines after Google. The publication of an ebook with rich keywords will keep your book at the top of all research categories. Kindle is one of the best money websites. When people need in -depth knowledge, they are looking for information on electronic books.",0
2065,in-need,"Publishing an eBook on Kindle is another peaceful way that one commode piddle money. Virago is one of the biggest search engines after Google. Publishing an eBook with rich key words will keep your koran at the top of all search categories. Kindle be one of the best moneymaking net sites. When people are in need of in - depth knowledge, they search for the entropy on eBooks.",0
315,in-need,"I also appeal to all Wananchi to help the needs of protection and food, ""he said. Witnesses who spoke to the"" Daily News ""showed a number of people who lived in the terrible incident with natural catastrophe. After James Kamugisha, a tribon driver who worked in Bukoba business.",0
315,in-need,"I also appeal to all wananchi to assist those in want of protection and food, "" atomic number 2 said. Witnesses world health organization talked to the ' Daily Intelligence ' hinted that a number of those who lost lives in the dismay raw catastrophe incident found themselves under the debris of fallen buildings. Some of them, according to James Kamugisha, a taxi driver operating in Bukoba Business District, were pinned to the ground by fallen debris.",0
7260,poor-families,"""The trends reflect the effects of food marketing and guidelines worldwide, whereby healthy nutritious foods are too expensive for poor families and communities,"" he quoted.",0
7260,poor-families,""" The trends reflect the impact of food marketing and policies across the globe, with healthy nutrient food for thought excessively expensive for pitiable families and residential district, "" a assertion quoted him saying.",0
7046,vulnerable,"""We are looking at vulnerable neighborhoods with heat risk, without the canopy of trees to deal with hot days,"" Robertson said. ""These parklets would have shadow, seats and water sources, possibly devices for water minors. Therefore, obviously, there is a winning surface with more permeable to deal with the rains and also be a good island of fresco in these hot days.""",0
7046,vulnerable,""" We ' re looking at vulnerable neighbourhoods with estrus risk - - without tree canopy to shell out with the hot days, "" Robertson said. "" These parklets would have shade and seating and water fountains, possibly water - misting device. So, evidently, there ' s a win - profits with more permeable surface to deal with rainfall and also be a good little island of cool on these hot daylight. """,0
271,immigrant,David Cameron responded to the fears of the appeal of the Britain benefits system to attract immigrants to Great Britain.,0
271,immigrant,David Cameron reply to fears about the appeal of Britain ' randomness benefits organisation in drawing immigrants to Britain.,0
1662,migrant,"When President Donald Trump became frustrated Thursday (Friday NZ) with the legislators of the Oval Office for the Restoration of Protections for Immigrants in Haiti, El Salvador and African countries, most of the media did not hesitate to quote it verbatim.",0
1662,migrant,"When President Donald Trump become baffle on Thursday (Friday NZ time) with lawmakers in the Oval Office over restoring protections for immigrant from Haiti, Elevated Salvador and African countries, most media outlets get along non shy away from quoting him verbatim.",0
3295,hopeless,"""Timing indicates that a desperate attempt in the eleventh hour to support criminal prosecution was hopeless from the start. These are information that the NPA should have gathered long before law enforcement was taken, and the NPA-Ned, which is subject to irrationality and injustice.",0
3295,hopeless,""" The timing suggests a desperate, eleventh - hour attempt to shore up a prosecution that, clearly, was hopeless from the head start. This is information the NPA should have gathered long before any decision to prosecute was made, and the new people's army ' s unsuccessful person to come so underlines the irrationality and unlawfulness of information technology decision. This is especially so given that the information is likely to be exculpatory, "" the HSF said in a statement.",0
5294,migrant,"The nationalists generally raise their heads in economic recessions, when people seek scapegoats to guilt. Minorities, and immigrants and even 'capitalists' are the usual objectives. The capitalists become objectives in Europe in part because the Jews were identified as capitalists. (Colombo/Nov17/2016 - Update III) <h> 1 comments",0
5294,migrant,"Nationalists usually raise their head in economic downturn, when citizenry are looking for scapegoats to blame. Minorities, and immigrant and even ' capitalists ' are the common targets. Capitalists turn targets in European union partly because Jews were identified as capitalists. (Colombo / Nov17 / 2016 - Update III) <h> 1 Comments",0
5377,in-need,"When Eddie Darney began working in Burgerfuel at sixteen, still at school and in the need for part -time work, he had no idea that he would end up being the owner of the place eleven years later.",0
5377,in-need,"When Eddie Darney started working at BurgerFuel at age sixteen, notwithstanding at school and in need of a part - time job, he have no idea he would end upward owning the place eleven years by and by.",0
1025,refugee,"In EID, the group also delivered thousands of toys and sweets to refugee children, and organized a great Ifar for 3,000 refugees.",0
1025,refugee,"On Eid, the group also handed out k of toys and sweets to refugee children, and direct a Grand Iftar for 3, 000 refugees.",0
800,refugee,"An official of the United States Department of State told Reuters on Saturday that officials ""expect some refugees to arrive on Monday.""",0
800,refugee,"A US State Section official told Reuters on Sabbatum that officials "" expect some refugees to arrive Monday. """,0
4012,immigrant,"New York - The number of American churches who declare sanctuaries for illegal immigrants has more than duplicated since President Donald Trump was elected, but it is only known that a dozen people take refuge there to avoid deportation.",0
4012,immigrant,"NEW YORK - The number of American church declare themselves sanctuaries for illegal immigrants has more than doubled since President Donald Trump be elected, just only a 12 people are known to live taking refuge in that location to avoid exile.",0
6721,homeless,Recent photos of 50 poor and homeless people living inside an abandoned tomb in the Iranian city of Shahriar west of Tehran by photographer Saeed Gholamhoseini shocked the world and prompted Iranian President Hassan ...,0
6721,homeless,Recent photos of 50 impoverished and homeless multitude living inside an abandon tomb in the Iranian city of Shahriar west of Capital of iran by photographer Saeed Gholamhoseini shocked the reality and prompted Iranian Chief executive Hassan. ..,0
3454,hopeless,"The next chief executive officer, whoever could be, will probably be done better because the city's political system - an incoherent mixture of democracy, a special interest and executive leadership at a distance controlled by Beijing - has proven to be desperately dysfunctional during the almost 20 years that have passed the hand.",0
3454,hopeless,"The next chief executive, whoever that power live, will virtually probable fare no better because the city ' s political scheme - - an incoherent mix of democracy, special - interest voting and aloof executive director leadership controlled by Beijing - - has proven hopelessly dysfunctional in the nearly 20 years that ingest pass since the handover.",0
298,homeless,New master plan to leave millions without home,0
298,homeless,New Dar master plan to render gazillion homeless,0
2615,women,Dangerous consumption of alcohol in Irish women up <h> URL sharing,0
2615,women,Dangerous alcohol use of goods and services amongst Irish adult female on the rise <h> Share universal resource locator,0
7769,hopeless,"""You have to get through the feeling of hopelessness and the following days. To do this, you need to need the ability to jump back and know the reason why you are doing it.",0
7769,hopeless,""" You birth to get through the intuitive feeling of hopelessness and the following days originate again. To practice that you need the skill to be able to bounce backward and know the cause why you ' re doing information technology.",0
5614,homeless,Other data show that 42% of the homeless self -identification of Grande Prairie as aboriginal and 25% are less than 24 years old.,0
5614,homeless,Further data shows 42% of Grande Prairie ' entropy homeless ego - identify as aboriginal and 25% are nether the age of 24.,0
2964,vulnerable,"That Nigeria's penitentiary system is completely broken and dysfunctional is common knowledge. Prison inmates of different categories live in completely subhuman conditions that inflict more damage to their psyche than when they were admitted. The cells are overcrowded and antihigienics. The food is insufficient and insignificant nutritional value. Inmates are, therefore, vulnerable to varied and easily communicable diseases. Violent crimes of all kinds abound among inmates. Prison officials execute illicit rackets through which they achieve pecuniary profits of pure anarchy in the system at the expense of defenseless inmates and their relatives. Therefore, it is not surprising that, in recent times, there have been several reports of revolts or breaks in jail in prisons in different parts of the country.",0
2964,vulnerable,"That Nigeria ' s prison system is utterly broken and dysfunctional is common knowledge. Prison inmates of varying categories live in utterly sub - human conditions that visit farther damage on their psyche than when they were admitted. The cells comprise overcrowded and unhygienic. The food is deficient and of negligible nutritional value. Inmates are thus vulnerable to assorted and easily communicable diseases. Violent crimes of all kinds are rife among inmates. Prison officials run illicit rackets through which they make pecuniary gains from the sheer anarchy in the system at the expense of helpless inmates and their relatives. Information technology is thus not surprising that there have, in recent times, comprise several reports of revolts or jail breaks in prisons in different parts of the country.",0
8354,refugee,Hewad Hemat is one of the guests of Senator Richard Blucenthal for the speech of President Donald Trump to Congress on Tuesday. He is an Afghan refugee who worked as an interpreter with US troops. (Russell Blair / Hartford Courant),0
8354,refugee,Hewad Hemat represent one of Sen. Richard Blumenthal ' entropy guests for Chief executive Donald Horn ' s address to Congress on Tuesday. Helium is an Afghan refugee who worked as an interpreter with U. Sulfur. troops. (Ken russell Blair / Hartford Courant ),0
7081,hopeless,"That's right: in a world where millions of talented people are desperately inactive, a shortage of skilled workers threatens Germany's economic performance.",0
7081,hopeless,"That ' s right: In a macrocosm where one thousand thousand of talented people are hopelessly idle, a shortage of dependent workers threatens Frg ' s economic performance.",0
1503,poor-families,"There is no shortage of families like Dablu. According to the national sample survey, about half of all poor families in rural India have no BPL card. Why not cover the rest and distribute the food?",0
1503,poor-families,"Thither is no dearth of families alike Dablu ' s. Harmonize to the National Sample Study, astir half of all poor families in rural Republic of india execute not have a BPL card. Wherefore not cover the rest and distribute the food?",0
365,hopeless,The current contracts are also hopelessly inadequate and inappropriate in the sections for performance management. The new government would better serve to improve such contracts than to search for dubious gaps to cancel them.,0
365,hopeless,The current contracts make up also hopelessly inadequate and incompatible in the performance management surgical incision. The new Authorities would be good served to heighten such contract rather than looking for dubious loopholes to cancel them.,0
6161,homeless,"Have you been associated with inadequate financial allocations? Regardless of the allocations that were made, they were not sufficient for him. We have created allocations from the budget, but his program to create houses for the homeless problems with regard to financial allocations.",0
6161,homeless,"Were they connected to insufficient fiscal allocations? Whatever the allocations that were attain, they were insufficient for him. We made allotment from the budget merely his programme of providing homes for the homeless person evoked issues on fiscal parcelling.",0
7975,homeless,"Doing this would be incredibly difficult sometimes, as I know from my experience with individual clients with whom I worked in the refuge for homeless people. It is even more difficult, and yet even more important, using the technique for large -scale social change.",0
7975,homeless,"To do this would be incredibly hard at times, as Unity know from my experience with individual clients Iodin work with in the homeless person shelter. Information technology is even tougher - - and thus far even more important - - to use the proficiency for large - scale social change.",0
7130,in-need,"The Eatbch Venezuela page shows that the group continues to feed families, mothers, elders, children and any person who needs food through the use of BCH donations sent by the community. On August 26, when the region suffered from some earthquakes, Eatbch Venezuela had some problems, but still managed to feed people. ""Some of our occasions could not make meals this weekend due to recent earthquakes, energy cuts and closed stores,"" the group details. But here there are some photos of those that could give meals.",0
7130,in-need,"Eatbch Republic of venezuela ' s page shows the group continues to feed families, mothers, elderly, kids, and anyone in need of nourishment by using BCH donations sent in by the community. Support on August 26 when the area suffered from some earthquakes Eatbch Republic of venezuela had some issues, but still managed to feed people. "" Some of our ocations could n ' t do the meal this weekend ascribable to the recent earthquakes, exponent outages, and closed stores, "" the group details. But here are some pics of those that did could give away meals.",0
3892,hopeless,But the problems do not end on the border. Part of the reason for this influx is that the existing determination process of refugees which is centered in the Immigration and Refugees Council is desperately late and guarantees about years of residence in Canada before there was a possibility of withdrawal.,0
3892,hopeless,But the problems do n ' t conclusion at the border. Part of the reason for this influx is that the existing refugee determination unconscious process that is pore in the Immigration and Refugee Board is dispiritedly backlogged and passably much guaranty years of abidance in Canada before there is some possibility of removal.,0
586,immigrant,"""I ask the communities to protect themselves by learning about these potential fraud - and turning to my office if they suspect.",0
